Model,Dataset,Latent Dim,Learning Rate,Epoch,Validation Loss,Train Loss
InpaintingModel,Bottle,256,0.001,40,"[0.04491007328033447, 0.01703276578336954, 0.008495877496898174, 0.0047611643094569445, 0.003608866478316486, 0.003211166593246162, 0.002923893858678639, 0.005479190032929182, 0.002821587142534554, 0.0025427419459447265, 0.002491673221811652, 0.0025096293538808823, 0.0022426763316616416, 0.00227485119830817, 0.002277774619869888, 0.0022784314351156354, 0.002385122934356332, 0.0019240090623497963, 0.0019085445092059672, 0.0018593128770589828, 0.0017917454242706299, 0.001910373568534851, 0.0016785753541626036, 0.0016451036790385842, 0.0017533955979160964, 0.0016025796066969633, 0.0016006713267415762, 0.0015172473504208028, 0.0015368168242275715, 0.0015300026861950755, 0.0015400680131278932, 0.001418527273926884, 0.0014515566872432828, 0.0014436353812925518, 0.0014789216220378876, 0.0014940500259399414, 0.0013509427080862224, 0.0014284799108281732, 0.0013375987764447927, 0.0014652579557150602]","[0.10031613042312008, 0.030634558160922358, 0.011905008960249168, 0.006106236716732383, 0.003748709286030914, 0.003056447520585997, 0.002895464871211776, 0.0026743121977363315, 0.0032823108735361268, 0.002540536690503359, 0.0023626073878923698, 0.002228654205932149, 0.002131355643671538, 0.0020879798768354313, 0.0019404716357322676, 0.0019035438225338502, 0.0019368612889333495, 0.0018577184195497207, 0.0017387306933025165, 0.0016564673361634569, 0.0015725583902427129, 0.0015535469033888408, 0.0016028813552111387, 0.001460634870454669, 0.0014930250056620156, 0.00147522401363988, 0.0013938059647833662, 0.0013667865506639437, 0.0013447310526057013, 0.0013253393948876432, 0.0013081286534933107, 0.0012694148380043252, 0.001232936026229124, 0.0012497647133256709, 0.0012850714015907475, 0.0012440077428306853, 0.0012198990526875214, 0.0011692543464180613, 0.001166755790888731, 0.0012062466786509113]"
InpaintingModel,Bottle,512,0.001,40,"[0.12819311022758484, 0.0560762844979763, 0.044356055557727814, 0.012021450325846672, 0.006812936160713434, 0.004322762135416269, 0.003814973868429661, 0.0034009619848802686, 0.003287386381998658, 0.002878805622458458, 0.0026527270674705505, 0.0035864008823409677, 0.002690132590942085, 0.0026663258904591203, 0.0025622250977903605, 0.0024177582236006856, 0.002659902907907963, 0.002288462594151497, 0.0024440630804747343, 0.0025611245073378086, 0.0022514552110806108, 0.002056961879134178, 0.00205288699362427, 0.0021336651407182217, 0.002162385149858892, 0.0021050944924354553, 0.0019157593487761915, 0.0019414996495470405, 0.0018739023944362998, 0.001913512940518558, 0.0019105015671811998, 0.001750839117448777, 0.0017620451399125159, 0.002470015548169613, 0.001871447660960257, 0.001677073014434427, 0.0016363817849196494, 0.0016566022532060742, 0.001604646851774305, 0.0019733214867301285]","[0.16245735330241068, 0.10419011861085892, 0.05918988771736622, 0.028325747632022415, 0.007957934401929379, 0.00513635273091495, 0.0037658470017569406, 0.0032111164681347354, 0.0028462401824072003, 0.0026938896792541656, 0.002675053913013211, 0.0025015278619581033, 0.002624096016266516, 0.0024531083015192834, 0.002295040841480451, 0.0022684253552662475, 0.0022029942982564016, 0.002262897806109062, 0.002058762516493776, 0.002123585602800761, 0.0020104321468222353, 0.001930907235613891, 0.0019184228980780713, 0.0018722730289612497, 0.0019617663097700904, 0.0017755086799817426, 0.0017742787188451206, 0.0016770997650123068, 0.0016705795590366637, 0.001585404180722045, 0.0016048572392069868, 0.001614935155625322, 0.0015941422898322344, 0.0015466892925490225, 0.0017250617217671657, 0.0014895624148526362, 0.0014014894674931253, 0.0013845791275213873, 0.0014254357000546797, 0.0014003624175009982]"
InpaintingModel,Bottle,64,0.05,40,"[0.36110347509384155, 0.36110347509384155, 0.36110347509384155, 0.3611028343439102, 0.36110028624534607, 0.36110028624534607, 0.3610977530479431, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.3611009269952774, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.3611009269952774, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.3610996603965759, 0.36110028624534607, 0.3611009269952774, 0.3611009269952774, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.3610977530479431, 0.36110028624534607, 0.36110028624534607, 0.3611028343439102, 0.36110028624534607, 0.3611028343439102, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.36110028624534607, 0.36110030114650726, 0.36110028624534607]","[0.3463873937726021, 0.3629050425120762, 0.3632567375898361, 0.3630103107009615, 0.36315506270953585, 0.36308346901621136, 0.3631047989640917, 0.36279278142111643, 0.3633339809519904, 0.3628908906664167, 0.36291295502867016, 0.3632163873740605, 0.36289144839559284, 0.3629684852702277, 0.36321939527988434, 0.36288057480539593, 0.3627970814704895, 0.3628690881388528, 0.363050245812961, 0.36276577200208393, 0.36288789553301676, 0.36316750730787006, 0.3628020776169641, 0.3630762355668204, 0.3631487212010792, 0.36308950398649487, 0.3629031309059688, 0.36322792513029917, 0.36306113856179373, 0.3631269782781601, 0.36291333607264925, 0.3631828555038997, 0.3630756948675428, 0.3633148436035429, 0.36319180045809063, 0.3628245804991041, 0.36313446930476595, 0.36302170370306286, 0.36305456502096994, 0.36304150096007753]"
InpaintingModel,Bottle,128,0.05,40,"[0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558]","[0.3277617873890059, 0.34199912207467215, 0.34277992589133127, 0.3422285424811499, 0.34202939697674345, 0.34248335872377667, 0.34233311670167105, 0.3422559308154242, 0.34253435475485666, 0.3416949744735445, 0.34249554361615864, 0.3413622890199934, 0.3423924893140793, 0.3420327731541225, 0.3420748689344951, 0.34218406677246094, 0.3420886461223875, 0.34168079282556263, 0.34185453185013365, 0.3420644721814564, 0.341645353606769, 0.34216914006641935, 0.3424599532570158, 0.3417515201228006, 0.3424892723560333, 0.34257456234523226, 0.3423219599894115, 0.3419771045446396, 0.3420294054916927, 0.342069149017334, 0.34264143449919565, 0.34282505086490084, 0.3421994958605085, 0.34209634363651276, 0.3419657541172845, 0.34168078218187603, 0.3414721467665264, 0.3414138342653002, 0.34265822172164917, 0.34258243654455456]"
InpaintingModel,Bottle,256,0.05,40,"[0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558, 0.3362557291984558]","[0.3270749034626143, 0.3417351543903351, 0.3424549932990755, 0.3416417901005064, 0.3424783817359379, 0.3426926008292607, 0.3423727772065571, 0.34248159187180655, 0.34210619969027384, 0.34213694504329134, 0.34240518297467915, 0.3425369645868029, 0.34159490891865324, 0.34184153165136066, 0.3418976664543152, 0.3426582302365984, 0.3421698106186731, 0.3417093391929354, 0.3422652333974838, 0.34182383332933697, 0.3413420787879399, 0.3424051744597299, 0.3420895827668054, 0.34205262362957, 0.3415949983256204, 0.34213694291455404, 0.34173516077654703, 0.34163020976952146, 0.34210619756153654, 0.34222003178937094, 0.3417884941611971, 0.3422285467386246, 0.3425745517015457, 0.34171670036656515, 0.341645353606769, 0.34213840535708834, 0.3422285446098873, 0.34171669823782785, 0.34295572340488434, 0.34207486680575777]"
InpaintingModel,Bottle,512,0.05,40,"[0.3405352085828781, 0.3405352085828781, 0.3405345678329468, 0.34053394198417664, 0.3405352085828781, 0.34053584933280945, 0.3405345678329468, 0.3405352085828781, 0.3405352085828781, 0.3405364751815796, 0.3405352085828781, 0.3405345678329468, 0.3405345678329468, 0.3405345678329468, 0.3405345678329468, 0.3405364751815796, 0.3405345678329468, 0.3405352085828781, 0.3405345678329468, 0.34053710103034973, 0.3405345678329468, 0.3405383825302124, 0.3405345678329468, 0.3405345678329468, 0.3405345678329468, 0.3405383825302124, 0.3405345678329468, 0.3405352085828781, 0.3405352085828781, 0.34053584933280945, 0.3405345678329468, 0.3405345678329468, 0.34053201973438263, 0.3405345678329468, 0.3405345678329468, 0.3405345678329468, 0.3405352085828781, 0.3405364751815796, 0.3405352085828781, 0.34053584933280945]","[0.3303889866386141, 0.345378686274801, 0.34574368596076965, 0.34515409810202463, 0.34564422496727537, 0.34557698028428213, 0.34534471162727903, 0.34571243822574615, 0.3451546026127679, 0.3453504570892879, 0.3451558606965201, 0.3455922305583954, 0.34518617178712574, 0.34554819975580486, 0.3456151080983026, 0.34564719029835295, 0.34597909663404736, 0.3458422486271177, 0.3447908141783306, 0.34542556532791685, 0.3451560458966664, 0.34559222630092074, 0.3452810219355992, 0.34515969668115887, 0.345458060503006, 0.3458645748240607, 0.3453163866485868, 0.34551779500075747, 0.345559367111751, 0.3450306590114321, 0.3455177992582321, 0.34513205928461893, 0.3456469029188156, 0.3458084293774196, 0.3452921616179602, 0.345372919525419, 0.34529506095818113, 0.3455698128257479, 0.34530370788914816, 0.3453366288117]"
InpaintingModel,Bottle,64,0.01,40,"[0.07691290602087975, 0.02173839695751667, 0.01042809709906578, 0.004624528577551246, 0.004346775822341442, 0.003485766239464283, 0.003715435741469264, 0.00305610871873796, 0.0026597700780257583, 0.0026573478244245052, 0.0030686473473906517, 0.0027476423420011997, 0.003008698229677975, 0.002364687970839441, 0.002167797414585948, 0.002606763504445553, 0.002320700907148421, 0.002365077962167561, 0.0020794684533029795, 0.0020567227620631456, 0.0021090771770104766, 0.002033192082308233, 0.0017764614312909544, 0.002872876124456525, 0.0025068155955523252, 0.0018479765858501196, 0.00233940698672086, 0.0018211373244412243, 0.0016788503271527588, 0.0017140158452093601, 0.001696461287792772, 0.001609921979252249, 0.0015182687202468514, 0.0015651229186914861, 0.001456247118767351, 0.0015979366144165397, 0.0015110584208741784, 0.0015977168804965913, 0.0015003664884716272, 0.0014633506652899086]","[0.14415095001459122, 0.04398782857294593, 0.012929978614140834, 0.006454475124233535, 0.004262648556115372, 0.0033171665854752064, 0.0030949375026726295, 0.0030188111954235603, 0.0027172453368880917, 0.0024957495209361824, 0.00251213921832719, 0.002387415983581117, 0.002287135085290564, 0.002445118119274931, 0.0020985639837038305, 0.001999975015808429, 0.0022636515121640904, 0.0021451826406908886, 0.001974883148380156, 0.0018484438021135116, 0.0017426818792176033, 0.0016724589430460973, 0.0016526522730211063, 0.001772235255754952, 0.0018805327459371515, 0.0017804517660156957, 0.0016782025091483124, 0.0016436242814441876, 0.0015165760747290083, 0.0014769433265818016, 0.0014841817402546959, 0.0014438870130106807, 0.0014628019998781383, 0.0014009896632550018, 0.001376504244815026, 0.0013403174650323177, 0.0013459887247466082, 0.0013397434293957694, 0.001306500069663993, 0.001319261741757925]"
InpaintingModel,Bottle,128,0.01,40,"[0.0659857988357544, 0.02262706495821476, 0.007440985646098852, 0.0047706859186291695, 0.003602023352868855, 0.0034949362743645906, 0.002807002980262041, 0.0025782149750739336, 0.0025677315425127745, 0.002345176530070603, 0.00225809623952955, 0.002128939959220588, 0.0022303382866084576, 0.0024607793893665075, 0.002181374467909336, 0.0019700683187693357, 0.003017754526808858, 0.001871551969088614, 0.0019224625430069864, 0.0018471102230250835, 0.0017737046000547707, 0.0019367695203982294, 0.0016801086603663862, 0.002101458143442869, 0.0017509611789137125, 0.0017641878221184015, 0.0017397229094058275, 0.0015333837363868952, 0.0014691036194562912, 0.001477619749493897, 0.001513839466497302, 0.0015024773310869932, 0.0015894646057859063, 0.0014511236222460866, 0.001419637876097113, 0.001475383760407567, 0.0013758367276750505, 0.0013817237922921777, 0.0013803416513837874, 0.001345583121292293]","[0.14754422860486166, 0.04967115553362029, 0.015871706817831312, 0.007466768413516027, 0.004116669147541481, 0.0031706461450085044, 0.0028558469327565816, 0.002520111223150577, 0.002321683369310839, 0.002325870129945023, 0.0020883272435250027, 0.0021357782118554625, 0.0019640751582171235, 0.0019238591194152832, 0.0019321667246653565, 0.0017796977356608426, 0.0017747428085255837, 0.002135408077655094, 0.0017806572640048607, 0.0016494221552940352, 0.0016012095147743821, 0.0015569148402261948, 0.001566881313920021, 0.0014576701671882933, 0.0014901693793945014, 0.0014404600785513008, 0.0014965047843621246, 0.0013821528160146304, 0.0013292896661109158, 0.0013091421153928553, 0.0013337559482481862, 0.0012643189901219948, 0.0012999712572699146, 0.00130133715824091, 0.0012290473262380277, 0.001214700293660696, 0.0012191402576198535, 0.0012218866031616926, 0.0012081450882500836, 0.0012490717095455953]"
InpaintingModel,Bottle,256,0.01,40,"[0.12859207391738892, 0.10665033385157585, 0.042289210483431816, 0.022305469028651714, 0.017477044835686684, 0.015595577657222748, 0.014787840656936169, 0.014648382551968098, 0.014085924718528986, 0.014277964364737272, 0.013813057914376259, 0.013983374927192926, 0.013710313010960817, 0.013512803241610527, 0.013439595699310303, 0.01353409793227911, 0.013466568663716316, 0.014145857188850641, 0.01333747012540698, 0.01330754579976201, 0.014253790955990553, 0.013322835322469473, 0.013163704425096512, 0.013061925768852234, 0.01413437444716692, 0.013166103512048721, 0.013014047406613827, 0.013012551702558994, 0.013283454813063145, 0.012941722758114338, 0.01305294968187809, 0.012973439879715443, 0.01301557244732976, 0.013297581113874912, 0.01292802533134818, 0.012923369649797678, 0.012900693342089653, 0.012881449423730373, 0.01300123380497098, 0.012909827753901482]","[0.14449505720819747, 0.1257097433720316, 0.0645177774131298, 0.029099698178470135, 0.019667240657976696, 0.01632478360884956, 0.015094582922756672, 0.014430706389248371, 0.014065526492361511, 0.013884015580905336, 0.013809056686503547, 0.013958550657012634, 0.013586287187146289, 0.013455435966274567, 0.01337221557540553, 0.013375763515276569, 0.013318163874958242, 0.013434424065053463, 0.013286907758031572, 0.013180424658847707, 0.013186451247228044, 0.013223423755594663, 0.013083095928387982, 0.012991817135896002, 0.012955341022461653, 0.013322472705372743, 0.013034963115517582, 0.01294509940115469, 0.012912348844110966, 0.013016615462090288, 0.012882953376642295, 0.012815558484622411, 0.01286831684410572, 0.012848673188792807, 0.013039130584469863, 0.012879678247762578, 0.012895780282893352, 0.012775481545499392, 0.012806639673986606, 0.012922823163015502]"
InpaintingModel,Bottle,512,0.01,40,"[0.07543754205107689, 0.03899868205189705, 0.010168811772018671, 0.005192116601392627, 0.004126998712308705, 0.003398836124688387, 0.0031326726311817765, 0.0038068911526352167, 0.0029561135452240705, 0.0027571223909035325, 0.002423757454380393, 0.002944145118817687, 0.0024805456632748246, 0.002143385587260127, 0.002612470183521509, 0.0023990283953025937, 0.0019230589969083667, 0.002048236085101962, 0.0020761131308972836, 0.0018862391007132828, 0.0030042444122955203, 0.001943968702107668, 0.0020613843807950616, 0.0018981634639203548, 0.001742879394441843, 0.0017120823031291366, 0.001615413697436452, 0.001616655383259058, 0.0015799009124748409, 0.0016893584397621453, 0.0015633295406587422, 0.0015716785565018654, 0.0014736076118424535, 0.001512802962679416, 0.0014821986551396549, 0.0018827550229616463, 0.0014432393945753574, 0.0019294115481898189, 0.0014385580434463918, 0.001488461159169674]","[0.14470561753426278, 0.0566087236095752, 0.020635207715843405, 0.006374598347714969, 0.003891751203419907, 0.0033803847285785843, 0.0030711887936506954, 0.002787129155227116, 0.0028350723109075, 0.0025272651608767255, 0.002406879552706544, 0.0021709667302535047, 0.00231508315274758, 0.00206921122402751, 0.0019682035531981717, 0.002011719043366611, 0.0018687507420379137, 0.0017221410193347505, 0.001847029131438051, 0.0017039099807984062, 0.0016974548010953835, 0.001998334565931665, 0.0017610316780129714, 0.0019224150871325815, 0.001616601931995579, 0.0014941359820243502, 0.001425552531145513, 0.0013681285864939646, 0.001350903363865135, 0.0013821889629720577, 0.0013695966668560036, 0.0013646975276060402, 0.0013152774523145386, 0.0013077982834407262, 0.001272562043076115, 0.001253838060490255, 0.00139759317971766, 0.0012679847921910031, 0.0013427188054525427, 0.001202430052217096]"
InpaintingModel,Capsule,64,0.0001,40,"[0.08159710094332695, 0.060364047065377235, 0.042656246572732925, 0.03119674324989319, 0.02854007389396429, 0.0264890743419528, 0.024652536027133465, 0.017207899130880833, 0.01046224171295762, 0.005899231182411313, 0.004391450667753816, 0.004463861463591456, 0.003450211603194475, 0.0028315793024376035, 0.0027390505420044065, 0.002471567364409566, 0.0021561363246291876, 0.002111234935000539, 0.0020013339817523956, 0.001948820659890771, 0.0019714058726094663, 0.0017242272733710706, 0.0016223344719037414, 0.0015418235561810434, 0.0017022700631059706, 0.0014223664766177535, 0.0014960741391405463, 0.001377688953652978, 0.0012602307251654565, 0.0012344482820481062, 0.0013505760580301285, 0.00112843670649454, 0.0011527452734299004, 0.001286171784158796, 0.0015414283843711019, 0.0015895197284407914, 0.001023143733618781, 0.0009711948805488646, 0.0010509600397199392, 0.0009667623962741345]","[0.08637336535113198, 0.07328239136508533, 0.05414583667048386, 0.035575464367866516, 0.02961355833602803, 0.02719495046351637, 0.025213849464697496, 0.02137231613908495, 0.013032516398067986, 0.007782449746238334, 0.005239004801426615, 0.004116164537013641, 0.0036408104601183106, 0.0030025171249040534, 0.002724509852539216, 0.0026246028054239495, 0.002358775901874261, 0.0022870342945680022, 0.0020566998282447457, 0.0019717926625162363, 0.0020307041787808494, 0.0017715779997940575, 0.0016765204990016563, 0.0016579783987253904, 0.0015685893927833863, 0.0015068510547280312, 0.001433458029558616, 0.0014227497990110091, 0.0013538063836417028, 0.0013617091629255032, 0.00128245643073959, 0.0012276335952005216, 0.0011874210904352367, 0.0011508075819749916, 0.001178991947589176, 0.001416431091326688, 0.00120237995205181, 0.0010592267998228116, 0.0010088773893325456, 0.0009913739839768304]"
InpaintingModel,Capsule,128,0.0001,40,"[0.0924304910004139, 0.06136145815253258, 0.04241269268095493, 0.0286667849868536, 0.024752583354711533, 0.02244156040251255, 0.01934066228568554, 0.012763031758368015, 0.007538645528256893, 0.004847265314310789, 0.003650113707408309, 0.0029027899727225304, 0.0024345662677660584, 0.0021200652699917555, 0.002039914485067129, 0.0018641120987012982, 0.0017452288884669542, 0.001633445092011243, 0.001544128346722573, 0.0014715669676661491, 0.0013528754352591932, 0.0012652500881813467, 0.0011918737436644733, 0.001205120817758143, 0.001112338388338685, 0.0010512980516068637, 0.0010791701497510076, 0.0010010380938183516, 0.0008816090412437916, 0.0008548800833523273, 0.0008377059421036392, 0.0008310916600748897, 0.0007969664293341339, 0.0008039551903493702, 0.0008142844017129391, 0.000757445814087987, 0.0007260055281221867, 0.0007107852143235505, 0.0007142128015402704, 0.0007483441731892526]","[0.10316768448267664, 0.07460087564374719, 0.054372115592871396, 0.034714123367198875, 0.026586258384798254, 0.023820333049765656, 0.021082081432853426, 0.01646553525435073, 0.00941844008463834, 0.0059344042425176925, 0.004124615291532662, 0.0032250870551381794, 0.00260580941436014, 0.002369478627640222, 0.0021557132048266275, 0.0018982433664080287, 0.0018082869937643409, 0.001725694813233401, 0.0016026876816925193, 0.0015251368167810142, 0.0013978176617196628, 0.0013655860924960247, 0.001288409103705947, 0.0012446576812570648, 0.00119144342274272, 0.001136450404633901, 0.001133657551170992, 0.0009988394407888076, 0.0009945751142887665, 0.0009213599634157228, 0.000898859796247312, 0.0008366951619141868, 0.000838310199989272, 0.0008266087554927383, 0.0007533810400803174, 0.0007531715340779296, 0.0007591274043079466, 0.0007495863122000758, 0.0006946251544702266, 0.0007359326575949256]"
InpaintingModel,Capsule,256,0.0001,40,"[0.07821562513709068, 0.05386211723089218, 0.03331039100885391, 0.0291561558842659, 0.026550517417490482, 0.023694045841693878, 0.01517000887542963, 0.007470553275197744, 0.0044337110593914986, 0.003497940255329013, 0.0025618026265874505, 0.0021792047191411257, 0.002155044348910451, 0.0018690323922783136, 0.0017231674282811582, 0.0016411622636951506, 0.0016062442446127534, 0.0014664653572253883, 0.0016904660151340067, 0.0014444948756136, 0.001246321713551879, 0.0011783508234657347, 0.0010593486367724836, 0.001146478287409991, 0.0011611302033998072, 0.0013116017216816545, 0.0010604408453218639, 0.0010421518236398697, 0.0010262015275657177, 0.0009295281488448381, 0.0008782628574408591, 0.0009085439960472286, 0.0008464182319585234, 0.0009135263680946082, 0.0008588866621721536, 0.0008184145845007151, 0.0007974059553816915, 0.0008403020037803799, 0.0007808105438016355, 0.0007631346234120429]","[0.0879919555570398, 0.06722611667854446, 0.04304875513272626, 0.030631985515356064, 0.027616800607315133, 0.02499601324754102, 0.01946335026462163, 0.010509298515639134, 0.005759022764063307, 0.0038563494703599383, 0.0030102533554392202, 0.002439092761570854, 0.0022482324192034347, 0.0020039434893988073, 0.0018697063372071301, 0.0016657329896198852, 0.0016608552375276173, 0.001568932959344238, 0.001512213975989393, 0.0014892331507456089, 0.0013728091227156775, 0.0012486977419549866, 0.0011844174171398794, 0.001131047311771129, 0.0011033540899266622, 0.0012250658473931253, 0.0011365347516922547, 0.0010023399871507926, 0.0009568867972120643, 0.0009556548653303512, 0.0008969589336110013, 0.0009019225087415959, 0.0008574015352808471, 0.0008830214002435761, 0.0008583961378982556, 0.0008227105759682932, 0.0008108336312164154, 0.0007787299733276346, 0.0007934521334911031, 0.0007536005037504115]"
InpaintingModel,Capsule,512,0.0001,40,"[0.07496040686964989, 0.054509202018380165, 0.03209577314555645, 0.027375091798603535, 0.023182515054941177, 0.013817479368299246, 0.006360862171277404, 0.003976144595071673, 0.002844578237272799, 0.0023343537468463182, 0.0024223700165748596, 0.0017732462147250772, 0.0016498754848726094, 0.0014942987472750247, 0.001449253351893276, 0.0014022652176208794, 0.0012772022164426744, 0.0012598746689036489, 0.0010919527849182487, 0.0011772627476602793, 0.0010857376037165523, 0.00119167217053473, 0.0012697630445472896, 0.0008813945751171559, 0.001149670104496181, 0.0008246582292485982, 0.0010057942126877606, 0.0007357766444329172, 0.0010135059419553727, 0.0008840825757943094, 0.0007422630733344704, 0.0007948126585688442, 0.0006499572191387415, 0.0007321351440623403, 0.0006445870385505259, 0.0006696148484479636, 0.0006153610011097044, 0.0006134085997473449, 0.0006810131308156997, 0.0005794084572698921]","[0.08962742079581533, 0.06673398667148181, 0.042704188131860325, 0.029743840784898827, 0.025177387786763056, 0.019110577047935555, 0.009630348167515226, 0.004974384642472225, 0.003233007205251072, 0.002552332971910281, 0.002225276282323258, 0.0020023866423538755, 0.0018004752595775894, 0.0016404697338917426, 0.0015028652685162211, 0.0014421711093746126, 0.0014107019856705197, 0.0012357781109000956, 0.0011811595593046928, 0.0011471070465631783, 0.0010662148706614971, 0.0010368057285502022, 0.0010712153161875904, 0.0010440719072773521, 0.0009556575678288937, 0.0009523373238542783, 0.0008565205457021616, 0.0009220506472047418, 0.0008142269382785473, 0.0008052973176485726, 0.000762486776303766, 0.0007302342814260296, 0.0007157357592534806, 0.0006850074818690441, 0.000686796082715903, 0.0006433842728646206, 0.0006328657826608313, 0.0006552147928492299, 0.0006407847769358861, 0.0006249167989673359]"
InpaintingModel,Capsule,64,0.001,40,"[0.03145179897546768, 0.02954389527440071, 0.021497628651559353, 0.0056584556587040424, 0.0031082459026947618, 0.002295866026543081, 0.0015958434669300914, 0.0010518988128751516, 0.0009299600205849856, 0.0008455296920146793, 0.000747045298339799, 0.000600867992034182, 0.0006566867232322693, 0.0006955193530302495, 0.0007979498477652669, 0.0005251005495665595, 0.0005323610093910247, 0.0012963016633875668, 0.0005403390241554007, 0.00047588809684384614, 0.0004625005240086466, 0.0005201148014748469, 0.00043134343286510557, 0.00042679555190261453, 0.0007251815986819565, 0.000802680297056213, 0.00042535435932222754, 0.00046070014650467783, 0.0004510137514444068, 0.0007661055133212358, 0.0005846740968991071, 0.0003779334219871089, 0.00035915074113290757, 0.0004457048198673874, 0.0003360108530614525, 0.00032486856798641384, 0.0004090022557647899, 0.00031119836785364896, 0.00040657774661667645, 0.00037278149102348834]","[0.062054051352398734, 0.033650253766349385, 0.02484974211880139, 0.012104131780298693, 0.004339862997377557, 0.002813806391454169, 0.0019955016489672872, 0.001305171725107357, 0.0012010321578210486, 0.0009091456553765706, 0.000748924449518589, 0.0007960208458825946, 0.0006674271426163614, 0.0006322606433449047, 0.0005918266792182944, 0.0006449618709406682, 0.0005034050658910669, 0.0005333771446852811, 0.0009237264478412856, 0.0005590088361974008, 0.0004892031283816323, 0.0004976128818400737, 0.0004537701544385137, 0.0004276591935195029, 0.00044210740972110737, 0.0005851930389846009, 0.000551943715046426, 0.00042209434780358734, 0.0004331286431157163, 0.0004867048264713958, 0.00048146887898578176, 0.00045104801081054447, 0.0003641501098172739, 0.0003421283077581653, 0.00034696496108413806, 0.000327429488866723, 0.0003393742850416207, 0.00033648001304495016, 0.000317940567453791, 0.0003466386135966916]"
InpaintingModel,Capsule,128,0.001,40,"[0.03591814078390598, 0.02619729097932577, 0.012162963394075632, 0.005116806365549564, 0.002962861326523125, 0.0029645481845363975, 0.0016627280274406075, 0.0015184142393991351, 0.0010803419863805175, 0.0008435853524133563, 0.0007534282340202481, 0.0006501028838101774, 0.000695421826094389, 0.0007053876761347055, 0.0005331955617293715, 0.0005548234330490232, 0.0008661440515425056, 0.0004787370271515101, 0.00047560605162288994, 0.0004731122899102047, 0.0007628668390680104, 0.0007863062201067805, 0.0005162770394235849, 0.00045586102351080626, 0.000675749295623973, 0.0004178552917437628, 0.0005015932110836729, 0.00045901205157861114, 0.0004454947338672355, 0.0003875744587276131, 0.00045067498285789043, 0.00034788186894729733, 0.00043379720591474324, 0.0006380892300512642, 0.0003793063369812444, 0.0004607224982464686, 0.0005188287177588791, 0.0003361338167451322, 0.0003316447837278247, 0.0004063561500515789]","[0.059592210820743015, 0.029846893091286932, 0.022192500066012144, 0.007905108455036367, 0.003631567665641861, 0.0027267035662329625, 0.002295984429240759, 0.0015666723317865814, 0.001156189271049308, 0.0008776715091828789, 0.0007874190632719547, 0.000771321718015575, 0.0007099488034977444, 0.0006743349388541121, 0.0005886852637299203, 0.0005474760878964194, 0.0005269437783031858, 0.0005718985526722723, 0.000481552305115786, 0.000467398706989895, 0.0007085552829916456, 0.0007662795084927763, 0.0007197433587862179, 0.0004891370834749458, 0.0004295978246123663, 0.0004579552727851218, 0.0004478649186369564, 0.0004225234983355871, 0.0004370968776389158, 0.0004069247058526214, 0.00042529621402666507, 0.00043071655714551786, 0.0004947810126135924, 0.0004704030933290986, 0.0005388655886885577, 0.0006639024941250682, 0.0004564424120222351, 0.00036837069533898363, 0.00031931231413701814, 0.0003636789000925741]"
